scorer,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000
bodyparts,pupil1,pupil1,pupil1,pupil2,pupil2,pupil2,pupil3,pupil3,pupil3,pupil4,pupil4,pupil4,eyelid,eyelid,eyelid
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3352,346.5198669433594,150.60350036621094,1.0,355.12506103515625,172.82566833496094,1.0,358.4941101074219,156.8629913330078,1.0,343.6943054199219,165.39537048339844,1.0,305.5855712890625,131.5146484375,1.0
3353,345.9944152832031,149.43873596191406,1.0,355.5072326660156,172.87098693847656,1.0,358.7418518066406,156.54080200195312,1.0,343.3513488769531,165.5255126953125,1.0,306.4012756347656,130.989501953125,1.0
3354,346.2050476074219,149.95587158203125,1.0,355.415771484375,173.02606201171875,1.0,358.7191467285156,156.45709228515625,1.0,343.6509704589844,165.70079040527344,1.0,307.2395324707031,130.9047088623047,1.0
3355,345.9816589355469,150.14688110351562,1.0,355.43927001953125,172.9742431640625,1.0,358.75250244140625,156.72735595703125,1.0,343.3916015625,165.6577606201172,1.0,306.151611328125,131.17401123046875,1.0
3356,345.7658996582031,150.1154022216797,1.0,355.18353271484375,173.141357421875,1.0,358.31256103515625,156.67181396484375,1.0,343.18853759765625,165.703125,1.0,306.03656005859375,131.1002197265625,1.0
3357,346.06793212890625,150.41139221191406,1.0,355.17852783203125,173.0220489501953,1.0,358.43280029296875,157.06460571289062,1.0,343.25946044921875,165.5164337158203,1.0,305.2132873535156,131.85511779785156,1.0
3358,346.07708740234375,150.25335693359375,1.0,355.3735046386719,173.0424041748047,1.0,358.5472106933594,156.82835388183594,1.0,343.4058837890625,165.59573364257812,1.0,306.086669921875,131.31564331054688,1.0
3359,346.0757141113281,150.36660766601562,1.0,355.4301452636719,173.16091918945312,1.0,358.54119873046875,157.05523681640625,1.0,343.57244873046875,165.77215576171875,1.0,305.6487731933594,131.40310668945312,1.0
3360,346.0431213378906,150.4838409423828,1.0,355.07080078125,172.75973510742188,1.0,358.2153625488281,156.9105224609375,1.0,343.3153381347656,165.481201171875,1.0,306.1333923339844,131.13299560546875,1.0
3361,346.40411376953125,150.04600524902344,1.0,355.3530578613281,173.3623504638672,1.0,359.0394287109375,156.8021697998047,1.0,343.56939697265625,165.58030700683594,1.0,306.7436218261719,130.86712646484375,1.0
3362,346.02069091796875,150.35556030273438,1.0,355.2311706542969,172.9813232421875,1.0,358.5856628417969,156.7126922607422,1.0,343.31304931640625,165.54222106933594,1.0,306.1270751953125,131.6915740966797,1.0
3363,346.1274719238281,150.27101135253906,1.0,355.15887451171875,172.9866485595703,1.0,358.24853515625,157.0700225830078,1.0,343.3658142089844,165.45997619628906,1.0,306.07470703125,131.8507080078125,1.0
3364,346.0350646972656,150.18148803710938,1.0,354.9309997558594,172.5706024169922,1.0,358.0004577636719,156.5630645751953,1.0,343.80950927734375,165.93270874023438,1.0,306.2303466796875,131.57215881347656,1.0
3365,345.85992431640625,149.97825622558594,1.0,355.18408203125,172.8465118408203,1.0,358.4527587890625,156.79869079589844,1.0,343.352294921875,165.375,1.0,305.91143798828125,131.7957000732422,1.0
3366,346.1297607421875,150.50323486328125,1.0,355.1845397949219,172.77587890625,1.0,358.32232666015625,157.12701416015625,1.0,343.7197265625,166.17977905273438,1.0,306.2141418457031,131.2757110595703,1.0
3367,346.3457336425781,150.8486785888672,1.0,355.034423828125,172.51866149902344,1.0,358.0307922363281,157.0524444580078,1.0,343.95159912109375,166.2003173828125,1.0,306.6260070800781,131.59156799316406,1.0
3368,346.20184326171875,150.9540557861328,1.0,354.8614501953125,172.52578735351562,1.0,357.869384765625,157.2711181640625,1.0,344.076904296875,166.05029296875,1.0,306.2709655761719,132.229736328125,1.0
3369,346.660400390625,151.27989196777344,1.0,354.93218994140625,172.4646759033203,1.0,357.9380798339844,157.4174346923828,1.0,344.04205322265625,165.3214874267578,1.0,306.42108154296875,132.82437133789062,1.0
3370,346.06719970703125,150.98208618164062,1.0,355.1455383300781,172.7928466796875,1.0,357.91900634765625,157.24057006835938,1.0,343.6780090332031,165.5689697265625,1.0,307.4275207519531,130.21400451660156,1.0
3371,346.2188415527344,150.95599365234375,1.0,354.76275634765625,172.3970489501953,1.0,357.6904296875,157.27565002441406,1.0,343.8762512207031,166.05429077148438,1.0,306.79022216796875,131.59188842773438,1.0
3372,346.02764892578125,151.24671936035156,1.0,354.78839111328125,172.4482879638672,1.0,357.7109069824219,157.3455810546875,1.0,343.5987243652344,165.2776336669922,1.0,306.77178955078125,132.02684020996094,1.0
3373,346.09375,151.4497833251953,1.0,355.1075744628906,172.103271484375,1.0,357.718994140625,157.41822814941406,1.0,343.706787109375,165.2667236328125,1.0,306.9122314453125,131.21762084960938,1.0
3374,346.0623474121094,151.4520721435547,1.0,354.9938049316406,172.49533081054688,1.0,357.818603515625,157.70692443847656,1.0,343.66876220703125,165.51083374023438,1.0,306.6974182128906,131.16346740722656,1.0
3375,346.4656677246094,151.43260192871094,1.0,354.9397888183594,172.44175720214844,1.0,357.9485168457031,157.53436279296875,1.0,343.8585510253906,165.3978729248047,1.0,306.801025390625,131.18386840820312,1.0
3376,346.40618896484375,151.64561462402344,1.0,354.8468933105469,172.70094299316406,1.0,357.9852600097656,157.92120361328125,1.0,343.68017578125,165.57223510742188,1.0,306.9613952636719,130.97679138183594,1.0
3377,346.4482421875,151.42117309570312,1.0,354.91204833984375,172.5002899169922,1.0,357.8759460449219,157.70700073242188,1.0,343.90960693359375,165.4488983154297,1.0,306.9372863769531,131.18946838378906,1.0
3378,346.1575012207031,151.483642578125,1.0,354.5224609375,172.69207763671875,1.0,357.7016906738281,157.78909301757812,1.0,343.48388671875,165.39390563964844,1.0,306.625732421875,131.95367431640625,1.0
3379,346.1865539550781,151.56134033203125,1.0,354.2330017089844,172.49740600585938,1.0,357.81298828125,157.82469177246094,1.0,343.5145263671875,165.44906616210938,1.0,307.0166015625,131.62625122070312,1.0
3380,346.1805725097656,151.35232543945312,1.0,354.5271301269531,172.1194610595703,1.0,357.4059753417969,157.4145965576172,1.0,343.5569152832031,165.2809600830078,1.0,306.7486877441406,132.58895874023438,1.0
3381,346.3402404785156,151.39857482910156,1.0,354.3072509765625,172.1608428955078,1.0,357.6128234863281,157.47984313964844,1.0,344.012451171875,165.95162963867188,1.0,306.2226867675781,132.0568084716797,1.0
3382,345.9551696777344,151.6522674560547,1.0,354.328125,172.33055114746094,1.0,357.7840881347656,157.66015625,1.0,343.42724609375,165.49964904785156,1.0,306.9350891113281,132.326171875,1.0
3383,346.5003662109375,151.5325164794922,1.0,354.53076171875,172.56649780273438,1.0,357.999267578125,158.0171661376953,1.0,343.7216491699219,165.43467712402344,1.0,306.4837951660156,131.1678466796875,1.0
3384,345.87603759765625,151.46800231933594,1.0,354.6722412109375,172.39671325683594,1.0,358.03118896484375,157.35520935058594,1.0,343.4248962402344,165.3136444091797,1.0,306.664794921875,131.91151428222656,1.0
3385,346.0751037597656,151.3829345703125,1.0,354.5867614746094,172.34927368164062,1.0,357.4900817871094,157.29212951660156,1.0,343.4808349609375,165.29696655273438,1.0,306.7284240722656,132.19500732421875,1.0
3386,346.1809387207031,151.54702758789062,1.0,354.78778076171875,172.43240356445312,1.0,357.7420959472656,157.75564575195312,1.0,343.96337890625,166.10626220703125,1.0,306.8658752441406,131.35540771484375,1.0
3387,346.1656188964844,151.5944366455078,1.0,354.4034729003906,172.56283569335938,1.0,357.97808837890625,157.77523803710938,1.0,343.4357604980469,165.54795837402344,1.0,306.40521240234375,131.11654663085938,1.0
3388,346.4993591308594,151.8268585205078,1.0,354.78753662109375,172.7305145263672,1.0,357.867431640625,157.91323852539062,1.0,343.5157165527344,165.57186889648438,1.0,306.4010925292969,131.86607360839844,1.0
3389,346.835693359375,152.11398315429688,1.0,355.16729736328125,172.486083984375,1.0,358.4864501953125,157.97898864746094,1.0,343.890380859375,165.96031188964844,1.0,306.5256042480469,132.08726501464844,1.0
3390,346.43255615234375,152.4813995361328,1.0,354.642333984375,173.90460205078125,1.0,358.27459716796875,158.80148315429688,1.0,343.6049499511719,166.47877502441406,1.0,304.1737976074219,136.17147827148438,1.0
3391,349.8526306152344,150.9193115234375,1.0,358.3039855957031,172.6141815185547,1.0,362.2673034667969,157.1444549560547,1.0,347.10345458984375,165.6385498046875,1.0,308.14007568359375,134.2125701904297,1.0
3392,350.47821044921875,150.87835693359375,1.0,359.55035400390625,174.6568145751953,1.0,363.1643371582031,157.92698669433594,1.0,347.58392333984375,166.7858428955078,1.0,310.8565673828125,133.7072296142578,1.0
3393,350.49725341796875,150.7492218017578,1.0,359.138671875,174.46446228027344,1.0,362.9394836425781,158.1556854248047,1.0,347.5201721191406,166.58702087402344,1.0,310.0717468261719,133.4177703857422,1.0
3394,349.8819580078125,150.71620178222656,1.0,359.4614562988281,173.9075469970703,1.0,363.1514587402344,157.2972412109375,1.0,347.0760192871094,166.6383056640625,1.0,310.405517578125,133.7346954345703,1.0
3395,347.9306640625,151.3535614013672,1.0,356.7485046386719,173.8223876953125,1.0,360.5052185058594,158.08815002441406,1.0,344.92681884765625,166.3475341796875,1.0,306.7989196777344,136.7794189453125,1.0
3396,348.01226806640625,151.2841033935547,1.0,356.989013671875,173.8858642578125,1.0,360.6363830566406,157.9263916015625,1.0,345.3962097167969,166.12034606933594,1.0,306.1461486816406,135.79664611816406,1.0
3397,346.7298889160156,151.78662109375,1.0,354.9953918457031,173.71939086914062,1.0,358.66259765625,158.26556396484375,1.0,344.05767822265625,166.14390563964844,1.0,304.25494384765625,136.36183166503906,1.0
3398,346.6623840332031,151.5404052734375,1.0,355.1311340332031,173.31134033203125,1.0,359.06793212890625,157.892578125,1.0,344.0962219238281,165.94525146484375,1.0,306.9654541015625,132.2396697998047,1.0
3399,347.07513427734375,151.2430419921875,1.0,355.02496337890625,173.00096130371094,1.0,358.3250732421875,157.66111755371094,1.0,344.1370849609375,165.60922241210938,1.0,306.76959228515625,133.035888671875,1.0
3400,346.603759765625,150.86187744140625,1.0,355.0475769042969,173.13787841796875,1.0,358.762451171875,157.60342407226562,1.0,343.83642578125,165.4507598876953,1.0,307.0616455078125,131.79855346679688,1.0
3401,346.57037353515625,150.79721069335938,1.0,355.3523864746094,173.0234832763672,1.0,358.7782287597656,157.36940002441406,1.0,343.70440673828125,165.77679443359375,1.0,306.50286865234375,132.508056640625,1.0
3402,346.4793701171875,150.9637908935547,1.0,355.2589416503906,173.41600036621094,1.0,359.14007568359375,157.2076873779297,1.0,343.6756286621094,165.9364013671875,1.0,307.0027160644531,132.88966369628906,1.0
3403,346.02069091796875,151.0701141357422,1.0,354.7342834472656,173.15264892578125,1.0,358.5881652832031,157.483154296875,1.0,343.2020263671875,165.62506103515625,1.0,305.7209167480469,131.10418701171875,1.0
3404,345.7971496582031,150.74099731445312,1.0,354.5917663574219,172.8797149658203,1.0,358.1260681152344,156.91549682617188,1.0,342.8674621582031,165.62826538085938,1.0,306.5073547363281,131.49990844726562,1.0
3405,345.83966064453125,150.65101623535156,1.0,355.14599609375,172.76536560058594,1.0,358.8639831542969,156.7808074951172,1.0,343.4046630859375,165.67196655273438,1.0,306.1525573730469,132.03720092773438,1.0
3406,345.5469665527344,151.1038360595703,1.0,354.5096740722656,172.82763671875,1.0,357.76190185546875,157.14891052246094,1.0,342.90765380859375,165.5305938720703,1.0,306.0871887207031,131.2371826171875,1.0
3407,345.72222900390625,150.94287109375,1.0,354.7015686035156,173.07351684570312,1.0,357.86163330078125,157.2465362548828,1.0,342.98138427734375,165.8843994140625,1.0,305.69293212890625,132.48684692382812,1.0
3408,345.6976623535156,150.92539978027344,1.0,354.638671875,172.84417724609375,1.0,358.0633239746094,157.14248657226562,1.0,342.8044738769531,165.53744506835938,1.0,305.8177490234375,132.0125732421875,1.0
3409,345.6078186035156,151.0482177734375,1.0,354.7931213378906,173.06155395507812,1.0,357.90521240234375,157.35287475585938,1.0,343.31103515625,165.86810302734375,1.0,306.1150207519531,131.68235778808594,1.0
3410,345.86993408203125,151.1835174560547,1.0,354.4905700683594,173.265625,1.0,357.86236572265625,157.50010681152344,1.0,343.05804443359375,165.72047424316406,1.0,306.1916198730469,131.3892059326172,1.0
3411,345.6183166503906,151.58389282226562,1.0,354.6709899902344,173.38796997070312,1.0,358.3738708496094,157.35806274414062,1.0,343.3366394042969,166.06251525878906,1.0,306.8824157714844,131.4609375,1.0
3412,345.8725891113281,151.51947021484375,1.0,354.54052734375,172.9771728515625,1.0,358.1668395996094,157.50950622558594,1.0,343.53790283203125,165.83030700683594,1.0,306.489990234375,131.58917236328125,1.0
3413,346.0127868652344,151.4680938720703,1.0,354.8372802734375,172.84597778320312,1.0,357.96905517578125,157.41549682617188,1.0,343.6715087890625,165.76148986816406,1.0,306.7868347167969,131.43856811523438,1.0
3414,345.87799072265625,151.81039428710938,1.0,354.5017395019531,173.16673278808594,1.0,357.6410827636719,157.9437255859375,1.0,343.4126892089844,166.0120086669922,1.0,305.9607238769531,131.81283569335938,1.0
3415,345.8017272949219,151.74819946289062,1.0,354.46185302734375,172.7113494873047,1.0,357.58642578125,157.69149780273438,1.0,343.4859924316406,165.95376586914062,1.0,306.787353515625,131.391845703125,1.0
3416,346.2723083496094,151.9235076904297,1.0,354.6018371582031,172.87136840820312,1.0,358.342041015625,157.63375854492188,1.0,343.61566162109375,165.69161987304688,1.0,306.9551086425781,131.57138061523438,1.0
3417,346.1772155761719,151.6734161376953,1.0,354.351318359375,172.92169189453125,1.0,357.7751770019531,157.78436279296875,1.0,343.5015563964844,165.7864990234375,1.0,306.7709045410156,131.5023193359375,1.0
3418,345.9689025878906,151.9318084716797,1.0,354.75140380859375,172.93899536132812,1.0,358.1775817871094,157.8241424560547,1.0,343.4382629394531,165.90203857421875,1.0,306.3310852050781,131.99647521972656,1.0
3419,345.9646301269531,151.8219451904297,1.0,354.69549560546875,173.07640075683594,1.0,358.1550598144531,157.81076049804688,1.0,343.4295959472656,165.92453002929688,1.0,307.2859802246094,131.07363891601562,1.0
3420,346.168701171875,151.64967346191406,1.0,354.5673828125,172.91473388671875,1.0,357.8504333496094,157.8404541015625,1.0,343.6527404785156,165.5707244873047,1.0,307.4151611328125,131.57159423828125,1.0
3421,346.0576477050781,151.42796325683594,1.0,354.70941162109375,172.5629119873047,1.0,358.1661376953125,157.26287841796875,1.0,343.63055419921875,165.42616271972656,1.0,306.958740234375,131.8982391357422,1.0
3422,346.1976318359375,151.79627990722656,1.0,354.67633056640625,172.70494079589844,1.0,357.6983947753906,157.8988037109375,1.0,343.6670837402344,165.6136932373047,1.0,307.2695617675781,131.62184143066406,1.0
3423,346.1293640136719,151.87521362304688,1.0,354.8937072753906,173.1124725341797,1.0,358.3868713378906,157.69898986816406,1.0,343.8399963378906,165.7176971435547,1.0,307.0567932128906,132.010009765625,1.0
3424,346.3700256347656,151.91293334960938,1.0,354.5099182128906,172.845458984375,1.0,357.7147521972656,157.9454345703125,1.0,343.8749084472656,165.6488494873047,1.0,306.4841003417969,132.38455200195312,1.0
3425,346.0279235839844,152.18533325195312,1.0,354.3717346191406,173.1696014404297,1.0,358.11053466796875,157.96728515625,1.0,343.464111328125,165.8088836669922,1.0,307.1932373046875,131.7228546142578,1.0
3426,346.38995361328125,152.0025634765625,1.0,354.744384765625,172.70973205566406,1.0,358.12335205078125,157.8834991455078,1.0,343.77423095703125,165.80567932128906,1.0,306.860107421875,132.4145965576172,1.0
3427,345.9915466308594,152.14663696289062,1.0,354.5784606933594,172.8572235107422,1.0,357.751953125,157.74928283691406,1.0,343.7249755859375,165.84483337402344,1.0,307.36859130859375,131.62075805664062,1.0
3428,346.34368896484375,152.1478729248047,1.0,354.685302734375,172.34739685058594,1.0,357.7342529296875,157.74635314941406,1.0,343.86505126953125,166.00038146972656,1.0,306.0433654785156,132.18032836914062,1.0
3429,346.06488037109375,152.26414489746094,1.0,354.6171875,172.70828247070312,1.0,357.3514099121094,158.35586547851562,1.0,343.6536865234375,165.94284057617188,1.0,306.9693298339844,131.847412109375,1.0
3430,346.05792236328125,152.61988830566406,1.0,354.5983581542969,172.78248596191406,1.0,357.8155212402344,158.2598419189453,1.0,343.67681884765625,165.93307495117188,1.0,307.27008056640625,132.18263244628906,1.0
3431,346.1487121582031,152.64462280273438,1.0,354.4761962890625,172.6340789794922,1.0,357.7334289550781,158.32131958007812,1.0,343.8372497558594,165.80918884277344,1.0,307.0705871582031,131.8243865966797,1.0
3432,346.0841064453125,152.1305694580078,1.0,354.559814453125,172.8011932373047,1.0,357.9915466308594,157.84242248535156,1.0,343.7977294921875,165.86767578125,1.0,306.69635009765625,131.6103057861328,1.0
3433,346.01116943359375,152.1162109375,1.0,354.7993469238281,173.24374389648438,1.0,358.3033752441406,158.28041076660156,1.0,343.5749816894531,166.18045043945312,1.0,307.3934326171875,132.0626220703125,1.0
3434,346.1270751953125,152.62844848632812,1.0,354.54833984375,173.17991638183594,1.0,358.01556396484375,158.20701599121094,1.0,343.8090515136719,166.03138732910156,1.0,306.811767578125,131.36190795898438,1.0
3435,346.73260498046875,152.33934020996094,1.0,354.6479797363281,172.3512420654297,1.0,357.8934326171875,157.8512725830078,1.0,344.0543212890625,165.5588836669922,1.0,306.72027587890625,132.47386169433594,1.0
3436,346.2337341308594,152.55081176757812,1.0,354.9364013671875,173.11569213867188,1.0,358.17877197265625,158.31016540527344,1.0,343.8004150390625,166.0074005126953,1.0,306.80999755859375,131.32266235351562,1.0
3437,346.3995666503906,152.05087280273438,1.0,354.7010803222656,172.74276733398438,1.0,357.9010925292969,157.92466735839844,1.0,343.76544189453125,165.84471130371094,1.0,307.0143127441406,131.89508056640625,1.0
3438,346.528564453125,152.27745056152344,1.0,354.51904296875,172.92173767089844,1.0,358.00628662109375,158.21405029296875,1.0,343.8598937988281,166.0958709716797,1.0,306.7541809082031,131.5043182373047,1.0
3439,346.32342529296875,152.04039001464844,1.0,354.67340087890625,172.83944702148438,1.0,357.9156494140625,157.9473114013672,1.0,343.7408752441406,165.9862823486328,1.0,306.5881652832031,131.75253295898438,1.0
3440,346.1338195800781,152.17210388183594,1.0,354.4120178222656,173.0906524658203,1.0,357.9289245605469,158.13844299316406,1.0,343.54791259765625,165.82398986816406,1.0,306.8167724609375,132.00045776367188,1.0
3441,346.0647888183594,152.17495727539062,1.0,354.8031005859375,172.77806091308594,1.0,357.8537292480469,158.17820739746094,1.0,343.5359802246094,165.73770141601562,1.0,306.8116149902344,132.11813354492188,1.0
3442,346.0923767089844,152.06285095214844,1.0,354.5938720703125,172.87245178222656,1.0,358.0594177246094,157.88455200195312,1.0,343.4494323730469,165.78118896484375,1.0,306.96868896484375,131.76492309570312,1.0
3443,346.2392272949219,152.2493133544922,1.0,354.537353515625,173.23867797851562,1.0,358.24798583984375,158.4689483642578,1.0,343.3974609375,166.0581817626953,1.0,307.46453857421875,131.4495849609375,1.0
3444,345.9319763183594,152.33326721191406,1.0,354.5768127441406,173.16635131835938,1.0,358.2049255371094,158.25897216796875,1.0,343.4259338378906,166.02406311035156,1.0,306.5588684082031,132.20062255859375,1.0
3445,345.9449768066406,151.85336303710938,1.0,354.4353942871094,173.57550048828125,1.0,358.1536560058594,158.22412109375,1.0,343.28082275390625,166.1089324951172,1.0,306.8766784667969,132.78529357910156,1.0
3446,346.09881591796875,152.1291961669922,1.0,354.73388671875,173.32391357421875,1.0,358.2586669921875,157.9387969970703,1.0,343.4886474609375,166.20437622070312,1.0,307.2574157714844,131.5539093017578,1.0
3447,345.8739013671875,151.73513793945312,1.0,354.36224365234375,173.2819061279297,1.0,357.5531921386719,158.0653839111328,1.0,343.21728515625,165.88735961914062,1.0,306.5955810546875,131.7928466796875,1.0
3448,346.1518859863281,152.11019897460938,1.0,354.62347412109375,172.84226989746094,1.0,358.0011291503906,158.06167602539062,1.0,343.6290283203125,165.94691467285156,1.0,306.8641662597656,132.15467834472656,1.0
3449,345.6763000488281,152.51414489746094,1.0,354.5142517089844,172.48779296875,1.0,357.62945556640625,157.92567443847656,1.0,343.6424560546875,165.79324340820312,1.0,306.6291809082031,131.15866088867188,1.0
3450,346.3224182128906,152.18104553222656,1.0,354.6419677734375,172.50721740722656,1.0,357.9345397949219,158.03271484375,1.0,343.6360168457031,165.5150909423828,1.0,306.34130859375,132.08961486816406,1.0
3451,346.3511962890625,152.80020141601562,1.0,354.6250915527344,173.0445098876953,1.0,358.0224914550781,158.06015014648438,1.0,343.788818359375,166.20230102539062,1.0,306.8960266113281,131.64700317382812,1.0
3452,346.4800109863281,152.1588592529297,1.0,354.6447448730469,172.74774169921875,1.0,357.6883544921875,158.2454833984375,1.0,343.746337890625,165.86593627929688,1.0,306.7864074707031,131.61158752441406,1.0
3453,346.5498962402344,152.38742065429688,1.0,354.8442077636719,172.82420349121094,1.0,357.8230285644531,158.2644805908203,1.0,343.99530029296875,165.6737518310547,1.0,307.1683044433594,132.41122436523438,1.0
3454,345.7549133300781,152.3105010986328,1.0,354.68267822265625,172.95631408691406,1.0,357.9488525390625,158.10055541992188,1.0,343.3606872558594,166.119873046875,1.0,306.8021545410156,131.5979461669922,1.0
3455,346.2361755371094,152.2919158935547,1.0,354.6801452636719,172.8763427734375,1.0,357.9569091796875,158.04739379882812,1.0,343.809814453125,165.80641174316406,1.0,307.2229309082031,131.7317657470703,1.0
3456,346.6219482421875,152.34130859375,1.0,354.5755615234375,172.91168212890625,1.0,358.10382080078125,157.95579528808594,1.0,343.9195556640625,165.74110412597656,1.0,307.02911376953125,131.7384033203125,1.0
3457,346.1510314941406,152.01766967773438,1.0,354.5877990722656,172.83685302734375,1.0,358.0194091796875,157.93411254882812,1.0,343.71343994140625,165.8153076171875,1.0,306.7191467285156,132.14561462402344,1.0
3458,346.3396911621094,152.47572326660156,1.0,354.39678955078125,172.82217407226562,1.0,357.7802734375,158.1762237548828,1.0,343.6949157714844,165.881591796875,1.0,307.3064270019531,131.49725341796875,1.0
3459,346.2231140136719,152.3553009033203,1.0,354.8174743652344,172.80355834960938,1.0,357.983154296875,158.25811767578125,1.0,343.9686279296875,165.71080017089844,1.0,306.72137451171875,131.6009521484375,1.0
3460,346.10748291015625,152.35491943359375,1.0,354.7218017578125,172.704345703125,1.0,358.0303955078125,158.16744995117188,1.0,343.64715576171875,165.83258056640625,1.0,307.15924072265625,131.61526489257812,1.0
3461,346.0578308105469,152.53810119628906,1.0,354.5826721191406,172.6995086669922,1.0,357.9098205566406,158.0679931640625,1.0,343.50592041015625,165.9282989501953,1.0,307.0382080078125,131.7562713623047,1.0
3462,346.1624450683594,152.11981201171875,1.0,354.5440368652344,172.8260498046875,1.0,357.5606384277344,157.9622802734375,1.0,343.7513427734375,166.00352478027344,1.0,307.4036865234375,131.3747100830078,1.0
3463,345.87506103515625,152.3460693359375,1.0,354.4642639160156,172.52362060546875,1.0,357.4073181152344,158.069091796875,1.0,343.5163269042969,165.99160766601562,1.0,306.3048095703125,131.4048309326172,1.0
3464,346.8719177246094,152.8585968017578,1.0,354.61859130859375,173.16641235351562,1.0,358.1938171386719,158.55125427246094,1.0,343.9162902832031,166.11451721191406,1.0,306.6262512207031,131.75013732910156,1.0
3465,346.2481994628906,152.308349609375,1.0,354.51495361328125,173.02552795410156,1.0,358.0670166015625,158.20028686523438,1.0,343.4311828613281,165.9132537841797,1.0,307.53729248046875,131.43348693847656,1.0
3466,345.9822082519531,152.56520080566406,1.0,354.1134033203125,173.22720336914062,1.0,357.665283203125,158.13987731933594,1.0,343.2876892089844,166.12152099609375,1.0,307.075927734375,132.2792205810547,1.0
3467,346.0798034667969,152.59982299804688,1.0,354.398681640625,173.00656127929688,1.0,357.6479797363281,158.06007385253906,1.0,343.637939453125,166.09005737304688,1.0,306.3083190917969,131.7866668701172,1.0
3468,346.0074462890625,152.61793518066406,1.0,354.3544921875,173.15740966796875,1.0,357.76214599609375,158.2794647216797,1.0,343.4159851074219,166.10125732421875,1.0,306.4725646972656,131.82569885253906,1.0
3469,345.7690734863281,152.28680419921875,1.0,354.48541259765625,172.82162475585938,1.0,357.8617248535156,157.83168029785156,1.0,343.4461364746094,165.86691284179688,1.0,306.5411682128906,131.16604614257812,1.0
3470,345.946044921875,152.2342987060547,1.0,354.4808349609375,173.2434844970703,1.0,357.8701171875,157.9176788330078,1.0,343.36199951171875,166.0698699951172,1.0,305.6181335449219,132.26551818847656,1.0
3471,346.20654296875,152.4830780029297,1.0,354.3843688964844,173.0072021484375,1.0,357.8771667480469,158.2368927001953,1.0,343.4338684082031,165.83584594726562,1.0,306.4287109375,131.26084899902344,1.0
3472,346.1546936035156,151.73709106445312,1.0,354.68743896484375,172.68228149414062,1.0,358.0499572753906,157.93138122558594,1.0,343.62786865234375,165.3285675048828,1.0,306.1804504394531,131.81272888183594,1.0
3473,346.3747253417969,152.6390838623047,1.0,354.6652526855469,173.17913818359375,1.0,358.1170959472656,158.36660766601562,1.0,343.88128662109375,166.18641662597656,1.0,306.2749938964844,132.01348876953125,1.0
3474,346.36053466796875,152.09542846679688,1.0,354.409912109375,173.00509643554688,1.0,357.5162048339844,158.1328887939453,1.0,343.70794677734375,165.80213928222656,1.0,306.6353454589844,131.2540740966797,1.0
3475,346.0126953125,151.9584197998047,1.0,354.6779479980469,172.9080810546875,1.0,358.28961181640625,157.6924591064453,1.0,343.3365478515625,165.8864288330078,1.0,307.11431884765625,131.08071899414062,1.0
3476,346.0371398925781,151.7318878173828,1.0,354.91400146484375,172.52450561523438,1.0,358.25555419921875,157.51939392089844,1.0,343.4724426269531,165.74827575683594,1.0,306.32000732421875,132.3212890625,1.0
3477,346.2984313964844,152.1732177734375,1.0,354.9642639160156,172.91090393066406,1.0,358.2032165527344,157.6716766357422,1.0,343.9205322265625,166.03160095214844,1.0,307.1120910644531,131.0891571044922,1.0
3478,346.6453857421875,151.36663818359375,1.0,355.22064208984375,172.46240234375,1.0,358.2180480957031,157.3579559326172,1.0,343.9878845214844,165.37974548339844,1.0,307.2933654785156,131.48587036132812,1.0
3479,347.0497741699219,151.4317626953125,1.0,355.7699279785156,172.3959197998047,1.0,358.19927978515625,157.33717346191406,1.0,344.3311462402344,165.48397827148438,1.0,307.7166442871094,131.23060607910156,1.0
3480,346.93731689453125,151.23040771484375,1.0,355.47760009765625,172.0836639404297,1.0,358.061767578125,157.05447387695312,1.0,344.1942443847656,165.42372131347656,1.0,306.9963073730469,131.99330139160156,1.0
3481,346.75543212890625,150.9821014404297,1.0,355.5708923339844,172.2171173095703,1.0,358.2136535644531,157.00157165527344,1.0,344.1219787597656,165.25379943847656,1.0,306.8172912597656,131.20249938964844,1.0
3482,346.63055419921875,150.7464599609375,1.0,355.271728515625,172.0460968017578,1.0,358.0695495605469,156.60635375976562,1.0,343.9504699707031,165.156005859375,1.0,307.5270080566406,131.2110595703125,1.0
